sample,block_index,cell_id,family,n,dtype_name,method,common_n,finite_r2_n,finite_rinf_n,r2u_q50,r2u_q95,rinfu_q50,rinfu_q95
S6,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float32,R1_C1,2000,2000,2000,2.2791154837381775,3.428440187117977,1.7058826004379593,2.6291474380577693
S5,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float32,R2_C2,2000,2000,2000,2.309174668177553,3.462659230966189,1.7247841695739452,2.6847941803131543
S6,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float32,R2_C2,2000,2000,2000,2.309174668177553,3.462659230966189,1.7247841695739452,2.6847941803131543
S6,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float32,LAPACK_xGETRF_xGETRI,2000,2000,2000,1.0672888531116032,1.4112415399617864,0.8719543193968325,1.1333109450466112
S5,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float64,R0_C0,2000,2000,2000,2.518046493058278,4.187561338547106,1.6139436042765798,2.3124713962447165
S6,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float64,R0_C0,2000,2000,2000,2.518046493058278,4.187561338547106,1.6139436042765798,2.3124713962447165
S5,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float64,R0_C1,2000,2000,2000,2.518046493058278,4.187561338547106,1.6139436042765798,2.3124713962447165
S6,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float64,R0_C1,2000,2000,2000,2.518046493058278,4.187561338547106,1.6139436042765798,2.3124713962447165
S5,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float64,R0_C2,2000,2000,2000,2.518046493058278,4.187561338547106,1.6139436042765798,2.3124713962447165
S6,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float64,R0_C2,2000,2000,2000,2.518046493058278,4.187561338547106,1.6139436042765798,2.3124713962447165
S5,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float64,R1_C1,2000,2000,2000,3.1473061535934352,4.724832007053657,1.9779778929382128,2.944594992150541
S6,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float64,R1_C1,2000,2000,2000,3.1473061535934352,4.724832007053657,1.9779778929382128,2.944594992150541
S5,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float64,R2_C2,2000,2000,2000,3.214349961809287,4.822070743343348,2.02751316823434,3.077680119110444
S6,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float64,R2_C2,2000,2000,2000,3.214349961809287,4.822070743343348,2.02751316823434,3.077680119110444
S6,470,row_diagonal_dominant_random:8a85d76f30eb75a6,row_diagonal_dominant_random,23,float64,LAPACK_xGETRF_xGETRI,2000,2000,2000,2.38966043784929,3.678811492646969,1.5214607451454358,2.0847312945639147
S5,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float32,R0_C0,2000,2000,2000,1.9063546030035199,2.9878375931466246,1.231383380287248,1.7107167011509192
S6,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float32,R0_C0,2000,2000,2000,1.9063546030035199,2.9878375931466246,1.231383380287248,1.7107167011509192
S5,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float32,R0_C1,2000,2000,2000,1.9063546030035199,2.9878375931466246,1.231383380287248,1.7107167011509192
S6,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float32,R0_C1,2000,2000,2000,1.9063546030035199,2.9878375931466246,1.231383380287248,1.7107167011509192
S5,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float32,R0_C2,2000,2000,2000,1.9063546030035199,2.9878375931466246,1.231383380287248,1.7107167011509192
S6,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float32,R0_C2,2000,2000,2000,1.9063546030035199,2.9878375931466246,1.231383380287248,1.7107167011509192
S5,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float32,R1_C1,2000,2000,2000,2.1998185014702463,3.2721649233501213,1.6116071426827059,2.5144261126846237
S6,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float32,R1_C1,2000,2000,2000,2.1998185014702463,3.2721649233501213,1.6116071426827059,2.5144261126846237
S5,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float32,R2_C2,2000,2000,2000,2.24615568332356,3.347026306473292,1.6711295951445932,2.547459220217672
S6,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float32,R2_C2,2000,2000,2000,2.24615568332356,3.347026306473292,1.6711295951445932,2.547459220217672
S6,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float32,LAPACK_xGETRF_xGETRI,2000,2000,2000,1.0779083588701912,1.442610633435394,0.8802259602762976,1.1392302173858162
S5,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float64,R0_C0,2000,2000,2000,2.6692848271191822,4.3943751382773195,1.6567640545812967,2.376075276477553
S6,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float64,R0_C0,2000,2000,2000,2.6692848271191822,4.3943751382773195,1.6567640545812967,2.376075276477553
S5,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float64,R0_C1,2000,2000,2000,2.6692848271191822,4.3943751382773195,1.6567640545812967,2.376075276477553
S6,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float64,R0_C1,2000,2000,2000,2.6692848271191822,4.3943751382773195,1.6567640545812967,2.376075276477553
S5,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float64,R0_C2,2000,2000,2000,2.6692848271191822,4.3943751382773195,1.6567640545812967,2.376075276477553
S6,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float64,R0_C2,2000,2000,2000,2.6692848271191822,4.3943751382773195,1.6567640545812967,2.376075276477553
S5,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float64,R1_C1,2000,2000,2000,3.0680698195845912,4.615857549002629,1.9319656950316952,2.8744965257447195
S6,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float64,R1_C1,2000,2000,2000,3.0680698195845912,4.615857549002629,1.9319656950316952,2.8744965257447195
S5,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float64,R2_C2,2000,2000,2000,3.1627358702857578,4.6289277328448,1.9655961715232544,2.8747420493668843
S6,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float64,R2_C2,2000,2000,2000,3.1627358702857578,4.6289277328448,1.9655961715232544,2.8747420493668843
S6,471,row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,23,float64,LAPACK_xGETRF_xGETRI,2000,2000,2000,2.3928391006641974,3.6903169249262655,1.5303950433138047,2.1006933901205738
S5,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float32,R0_C0,2000,2000,2000,2.0256231482352653,3.2154465349192147,1.2679615016347543,1.8078141886142383
S6,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float32,R0_C0,2000,2000,2000,2.0256231482352653,3.2154465349192147,1.2679615016347543,1.8078141886142383
S5,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float32,R0_C1,2000,2000,2000,2.0256231482352653,3.2154465349192147,1.2679615016347543,1.8078141886142383
S6,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float32,R0_C1,2000,2000,2000,2.0256231482352653,3.2154465349192147,1.2679615016347543,1.8078141886142383
S5,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float32,R0_C2,2000,2000,2000,2.0256231482352653,3.2154465349192147,1.2679615016347543,1.8078141886142383
S6,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float32,R0_C2,2000,2000,2000,2.0256231482352653,3.2154465349192147,1.2679615016347543,1.8078141886142383
S5,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float32,R1_C1,2000,2000,2000,2.1625296080285166,3.2362650309748755,1.548651029403822,2.3772570759480476
S6,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float32,R1_C1,2000,2000,2000,2.1625296080285166,3.2362650309748755,1.548651029403822,2.3772570759480476
S5,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float32,R2_C2,2000,2000,2000,2.233042436752238,3.3229054204213355,1.5944575326528752,2.4197074757815473
S6,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float32,R2_C2,2000,2000,2000,2.233042436752238,3.3229054204213355,1.5944575326528752,2.4197074757815473
S6,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float32,LAPACK_xGETRF_xGETRI,2000,2000,2000,1.0776313583142385,1.4210383445403711,0.8755454567627061,1.1369240215772054
S5,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float64,R0_C0,2000,2000,2000,2.8378210858734105,4.565318781678419,1.7110403340489762,2.448992060462546
S6,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float64,R0_C0,2000,2000,2000,2.8378210858734105,4.565318781678419,1.7110403340489762,2.448992060462546
S5,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float64,R0_C1,2000,2000,2000,2.8378210858734105,4.565318781678419,1.7110403340489762,2.448992060462546
S6,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float64,R0_C1,2000,2000,2000,2.8378210858734105,4.565318781678419,1.7110403340489762,2.448992060462546
S5,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float64,R0_C2,2000,2000,2000,2.8378210858734105,4.565318781678419,1.7110403340489762,2.448992060462546
S6,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float64,R0_C2,2000,2000,2000,2.8378210858734105,4.565318781678419,1.7110403340489762,2.448992060462546
S5,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float64,R1_C1,2000,2000,2000,2.977663254896002,4.509127104587277,1.882188435798716,2.670946046001459
S6,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float64,R1_C1,2000,2000,2000,2.977663254896002,4.509127104587277,1.882188435798716,2.670946046001459
S5,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float64,R2_C2,2000,2000,2000,3.1038886825374075,4.667478570356365,1.932595604564411,2.8527450441402245
S6,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float64,R2_C2,2000,2000,2000,3.1038886825374075,4.667478570356365,1.932595604564411,2.8527450441402245
S6,472,row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,23,float64,LAPACK_xGETRF_xGETRI,2000,2000,2000,2.386980748805704,3.6612319323846565,1.5224070180169438,2.0745868781655785
S5,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float32,R0_C0,2000,2000,2000,2.168476877657572,3.415420918932842,1.341088985796759,1.9018484878801145
S6,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float32,R0_C0,2000,2000,2000,2.168476877657572,3.415420918932842,1.341088985796759,1.9018484878801145
S5,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float32,R0_C1,2000,2000,2000,2.168476877657572,3.415420918932842,1.341088985796759,1.9018484878801145
S6,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float32,R0_C1,2000,2000,2000,2.168476877657572,3.415420918932842,1.341088985796759,1.9018484878801145
S5,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float32,R0_C2,2000,2000,2000,2.168476877657572,3.415420918932842,1.341088985796759,1.9018484878801145
S6,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float32,R0_C2,2000,2000,2000,2.168476877657572,3.415420918932842,1.341088985796759,1.9018484878801145
S5,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float32,R1_C1,2000,2000,2000,2.1435878295261936,3.199142550916052,1.500352406030141,2.205975071012548
S6,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float32,R1_C1,2000,2000,2000,2.1435878295261936,3.199142550916052,1.500352406030141,2.205975071012548
S5,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float32,R2_C2,2000,2000,2000,2.216451358735521,3.3478902428200388,1.5548113313934544,2.3364837527286415
S6,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float32,R2_C2,2000,2000,2000,2.216451358735521,3.3478902428200388,1.5548113313934544,2.3364837527286415
S6,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float32,LAPACK_xGETRF_xGETRI,2000,2000,2000,1.080193698413189,1.4091819147507563,0.8718932656225875,1.1269299051284618
S5,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float64,R0_C0,2000,2000,2000,3.05964151079509,4.607459954523612,1.7735922423052424,2.4581197912502706
S6,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float64,R0_C0,2000,2000,2000,3.05964151079509,4.607459954523612,1.7735922423052424,2.4581197912502706
S5,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float64,R0_C1,2000,2000,2000,3.05964151079509,4.607459954523612,1.7735922423052424,2.4581197912502706
S6,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float64,R0_C1,2000,2000,2000,3.05964151079509,4.607459954523612,1.7735922423052424,2.4581197912502706
S5,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float64,R0_C2,2000,2000,2000,3.05964151079509,4.607459954523612,1.7735922423052424,2.4581197912502706
S6,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float64,R0_C2,2000,2000,2000,3.05964151079509,4.607459954523612,1.7735922423052424,2.4581197912502706
S5,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float64,R1_C1,2000,2000,2000,2.99383077570561,4.594082736882682,1.841162477517138,2.6565284912237876
S6,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float64,R1_C1,2000,2000,2000,2.99383077570561,4.594082736882682,1.841162477517138,2.6565284912237876
S5,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float64,R2_C2,2000,2000,2000,3.111415163947398,4.723220012694203,1.9131237061702366,2.7683162017028633
S6,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float64,R2_C2,2000,2000,2000,3.111415163947398,4.723220012694203,1.9131237061702366,2.7683162017028633
S6,473,row_diagonal_dominant_random:9493eb0855127051,row_diagonal_dominant_random,23,float64,LAPACK_xGETRF_xGETRI,2000,2000,2000,2.3842478761460275,3.7295259232648426,1.5214298061258127,2.1054159939243884
S5,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float32,R0_C0,2000,2000,2000,2.1575938235912244,3.438421931701624,1.347080375895423,1.900481728397335
S6,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float32,R0_C0,2000,2000,2000,2.1575938235912244,3.438421931701624,1.347080375895423,1.900481728397335
S5,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float32,R0_C1,2000,2000,2000,2.1575938235912244,3.438421931701624,1.347080375895423,1.900481728397335
S6,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float32,R0_C1,2000,2000,2000,2.1575938235912244,3.438421931701624,1.347080375895423,1.900481728397335
S5,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float32,R0_C2,2000,2000,2000,2.1575938235912244,3.438421931701624,1.347080375895423,1.900481728397335
S6,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float32,R0_C2,2000,2000,2000,2.1575938235912244,3.438421931701624,1.347080375895423,1.900481728397335
S5,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float32,R1_C1,2000,2000,2000,2.1213513964981194,3.1802648374341804,1.4796801553872951,2.2003188538216976
S6,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float32,R1_C1,2000,2000,2000,2.1213513964981194,3.1802648374341804,1.4796801553872951,2.2003188538216976
S5,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float32,R2_C2,2000,2000,2000,2.192874452416235,3.2759900729076334,1.5403457806297434,2.3488469342326557
S6,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float32,R2_C2,2000,2000,2000,2.192874452416235,3.2759900729076334,1.5403457806297434,2.3488469342326557
S6,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float32,LAPACK_xGETRF_xGETRI,2000,2000,2000,1.0788800221504267,1.429986851909162,0.8745310378470493,1.1321498643432766
S5,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float64,R0_C0,2000,2000,2000,3.023416582126268,4.706316885212732,1.778607258941447,2.5080222166259944
S6,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float64,R0_C0,2000,2000,2000,3.023416582126268,4.706316885212732,1.778607258941447,2.5080222166259944
S5,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float64,R0_C1,2000,2000,2000,3.023416582126268,4.706316885212732,1.778607258941447,2.5080222166259944
S6,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float64,R0_C1,2000,2000,2000,3.023416582126268,4.706316885212732,1.778607258941447,2.5080222166259944
S5,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float64,R0_C2,2000,2000,2000,3.023416582126268,4.706316885212732,1.778607258941447,2.5080222166259944
S6,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float64,R0_C2,2000,2000,2000,3.023416582126268,4.706316885212732,1.778607258941447,2.5080222166259944
S5,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float64,R1_C1,2000,2000,2000,2.922116316993195,4.559847368839277,1.8418876796651147,2.642017253562528
S6,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float64,R1_C1,2000,2000,2000,2.922116316993195,4.559847368839277,1.8418876796651147,2.642017253562528
S5,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float64,R2_C2,2000,2000,2000,2.971907355925363,4.594464577795333,1.862106118982891,2.7591692530328644
S6,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float64,R2_C2,2000,2000,2000,2.971907355925363,4.594464577795333,1.862106118982891,2.7591692530328644
S6,474,row_diagonal_dominant_random:c93186b88112adec,row_diagonal_dominant_random,23,float64,LAPACK_xGETRF_xGETRI,2000,2000,2000,2.3832488148086535,3.8176274893454636,1.5214459490282781,2.147301204282828
S5,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float32,R0_C0,2000,2000,2000,2.3105628699607337,3.4913656221807297,2.1991572627242673,3.0905963357756194
S6,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float32,R0_C0,2000,2000,2000,2.3105628699607337,3.4913656221807297,2.1991572627242673,3.0905963357756194
S5,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float32,R0_C1,2000,2000,2000,2.3105628699607337,3.4913656221807297,2.1991572627242673,3.0905963357756194
S6,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float32,R0_C1,2000,2000,2000,2.3105628699607337,3.4913656221807297,2.1991572627242673,3.0905963357756194
S5,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float32,R0_C2,2000,2000,2000,2.3105628699607337,3.4913656221807297,2.1991572627242673,3.0905963357756194
S6,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float32,R0_C2,2000,2000,2000,2.3105628699607337,3.4913656221807297,2.1991572627242673,3.0905963357756194
S5,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float32,R1_C1,2000,2000,2000,2.4825461962345363,3.633886308666372,2.4461361022097714,3.452123731778517
S6,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float32,R1_C1,2000,2000,2000,2.4825461962345363,3.633886308666372,2.4461361022097714,3.452123731778517
S5,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float32,R2_C2,2000,2000,2000,2.476781270506549,3.6139909888375623,2.443668075586884,3.4474124768419885
S6,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float32,R2_C2,2000,2000,2000,2.476781270506549,3.6139909888375623,2.443668075586884,3.4474124768419885
S6,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float32,LAPACK_xGETRF_xGETRI,2000,2000,2000,1.050980946761519,1.3740876459644107,1.2043696154388894,1.5647792853858673
S5,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float64,R0_C0,2000,2000,2000,3.8345061677972243,5.2223327675670275,3.427586364635553,4.577875998529097
S6,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float64,R0_C0,2000,2000,2000,3.8345061677972243,5.2223327675670275,3.427586364635553,4.577875998529097
S5,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float64,R0_C1,2000,2000,2000,3.8345061677972243,5.2223327675670275,3.427586364635553,4.577875998529097
S6,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float64,R0_C1,2000,2000,2000,3.8345061677972243,5.2223327675670275,3.427586364635553,4.577875998529097
S5,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float64,R0_C2,2000,2000,2000,3.8345061677972243,5.2223327675670275,3.427586364635553,4.577875998529097
S6,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float64,R0_C2,2000,2000,2000,3.8345061677972243,5.2223327675670275,3.427586364635553,4.577875998529097
S5,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float64,R1_C1,2000,2000,2000,3.8462648613435158,5.6807523118351915,3.4994201660156232,4.937365839110368
S6,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float64,R1_C1,2000,2000,2000,3.8462648613435158,5.6807523118351915,3.4994201660156232,4.937365839110368
S5,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float64,R2_C2,2000,2000,2000,3.847173928875827,5.715608799070803,3.5090291729062804,5.002601654750024
S6,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float64,R2_C2,2000,2000,2000,3.847173928875827,5.715608799070803,3.5090291729062804,5.002601654750024
S6,495,row_diagonal_dominant_stochastic:021519ee0a19df7c,row_diagonal_dominant_stochastic,23,float64,LAPACK_xGETRF_xGETRI,2000,2000,2000,3.201439804420882,5.093172428371229,2.9082387653894752,4.3434334229469735
S5,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float32,R0_C0,2000,2000,2000,1.3630824216816868,1.997633036858031,1.4041155732837316,1.8799136723728085
S6,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float32,R0_C0,2000,2000,2000,1.3630824216816868,1.997633036858031,1.4041155732837316,1.8799136723728085
S5,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float32,R0_C1,2000,2000,2000,1.3630824216816868,1.997633036858031,1.4041155732837316,1.8799136723728085
S6,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float32,R0_C1,2000,2000,2000,1.3630824216816868,1.997633036858031,1.4041155732837316,1.8799136723728085
S5,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float32,R0_C2,2000,2000,2000,1.3630824216816868,1.997633036858031,1.4041155732837316,1.8799136723728085
S6,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float32,R0_C2,2000,2000,2000,1.3630824216816868,1.997633036858031,1.4041155732837316,1.8799136723728085
S5,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float32,R1_C1,2000,2000,2000,1.6657661518915758,2.3205891336561932,1.9096402373193362,2.905939250432391
S6,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float32,R1_C1,2000,2000,2000,1.6657661518915758,2.3205891336561932,1.9096402373193362,2.905939250432391
S5,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float32,R2_C2,2000,2000,2000,1.6918169829022474,2.395983672846283,1.970696712180577,3.046484978901176
S6,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float32,R2_C2,2000,2000,2000,1.6918169829022474,2.395983672846283,1.970696712180577,3.046484978901176
S6,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float32,LAPACK_xGETRF_xGETRI,2000,2000,2000,0.7945935909254465,1.0125830351119107,1.0359475528365925,1.3764497447190123
S5,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float64,R0_C0,2000,2000,2000,2.5171068895296367,3.438723476916931,2.2658110418756747,3.0209056712432503
S6,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float64,R0_C0,2000,2000,2000,2.5171068895296367,3.438723476916931,2.2658110418756747,3.0209056712432503
S5,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float64,R0_C1,2000,2000,2000,2.5171068895296367,3.438723476916931,2.2658110418756747,3.0209056712432503
S6,496,row_diagonal_dominant_stochastic:de30837b1853aaf8,row_diagonal_dominant_stochastic,23,float64,R0_C1,2000,2000,2000,2.5171068895296367,3.438723476916931,2.2658110418756747,3.0209056712432503
