cell_id,family,method,dtype_name,s,ci_low,ci_high,bootstrap_bias,quadratic_curvature,curvature_sign,delta_aic_quadratic_minus_power,quadratic_preferred
random_conditioned:d512272586bc7c53,random_conditioned,R0_C0,float32,0.9768608099138938,0.957372598024504,0.9928392286869488,-0.001404181154832318,-0.18957289892578633,concave,-42.54411178618506,True
random_conditioned:d512272586bc7c53,random_conditioned,R0_C0,float64,1.520178413510649,1.467940606172378,1.5523631016743558,-0.0063543655732178905,-0.05744593899528923,concave,-2.5020304907480337,True
random_conditioned:d512272586bc7c53,random_conditioned,R0_C1,float32,0.2582831786880846,0.25215099911338934,0.2649027353920151,0.0002620348638274761,0.014674694947959012,convex,-8.773384381784581,True
random_conditioned:d512272586bc7c53,random_conditioned,R0_C1,float64,0.28929387748153307,0.28496744080921155,0.2932218979117736,0.00011113284564373549,0.021554062593294385,convex,-27.6800559669462,True
random_conditioned:d512272586bc7c53,random_conditioned,R0_C2,float32,0.2969642175760837,0.290821144177829,0.30457994400405525,0.000569293441547214,0.026563783433826548,convex,-24.093920105130948,True
random_conditioned:d512272586bc7c53,random_conditioned,R0_C2,float64,0.33873420539394317,0.3341674673868098,0.3436938601900692,0.00024167923442519612,0.019104676080555667,convex,-18.560936689948832,True
random_conditioned:d512272586bc7c53,random_conditioned,R1_C1,float32,0.20429094593931876,0.19880706218147948,0.2121667518718131,0.0008662850593539884,0.006798219603803245,convex,-3.162581753220948,True
random_conditioned:d512272586bc7c53,random_conditioned,R1_C1,float64,0.20731487507949595,0.20360394780100968,0.21096697926231575,1.4152769880482197e-05,0.01786089578008776,convex,-15.686308340604043,True
random_conditioned:d512272586bc7c53,random_conditioned,R2_C2,float32,0.2561599970281625,0.24915110096186077,0.26251350149382735,-0.0002073668468881018,0.015840319142540256,convex,-16.286284168359572,True
random_conditioned:d512272586bc7c53,random_conditioned,R2_C2,float64,0.2580638678823458,0.2532596861209215,0.26214903999826306,-0.0002694353383210779,0.025270322368506907,convex,-35.76003816046308,True
random_conditioned:d85a46ecb6e00d73,random_conditioned,R0_C0,float32,0.6661834200443809,0.6490266387547723,0.6866619260168872,0.0011911759063388816,0.013946923865723845,convex,-0.04254744116961717,True
random_conditioned:d85a46ecb6e00d73,random_conditioned,R0_C0,float64,1.6480883921549032,1.6080965892939383,1.6925241678408425,0.0033812096073178033,-0.02753162411759175,concave,-0.06855890420703048,True
random_conditioned:d85a46ecb6e00d73,random_conditioned,R0_C1,float32,0.24521055569613154,0.23782414522216969,0.2532911555143516,0.0005218933312812479,0.00303864391432834,convex,1.5183648464762598,False
random_conditioned:d85a46ecb6e00d73,random_conditioned,R0_C1,float64,0.3058339813554697,0.2987762143100678,0.3141042335229681,0.0003017149554432885,0.03706133993065577,convex,-24.837202742261596,True
random_conditioned:d85a46ecb6e00d73,random_conditioned,R0_C2,float32,0.2824444819403931,0.27297634104772006,0.28921814055258876,-0.0013179308901466458,0.007296263463530423,convex,1.0268429907884098,False
random_conditioned:d85a46ecb6e00d73,random_conditioned,R0_C2,float64,0.35981678595671523,0.3532491250348575,0.36701891830665717,0.0003848281079005811,0.04260862618806181,convex,-24.991674825634917,True
random_conditioned:d85a46ecb6e00d73,random_conditioned,R1_C1,float32,0.18006311750642742,0.172372307684758,0.18703975081775692,-0.0006572687909761898,-0.012085086682139558,concave,-7.205574737219337,True
random_conditioned:d85a46ecb6e00d73,random_conditioned,R1_C1,float64,0.23949196304466364,0.23332753810825363,0.24687636765346369,0.00022135305718995468,0.021490837710182578,convex,-22.229163780199357,True
random_conditioned:d85a46ecb6e00d73,random_conditioned,R2_C2,float32,0.24746997262083548,0.23950330641162604,0.25451774442763625,-0.00047384774802297636,0.025319472021534336,convex,-5.708564968646655,True
random_conditioned:d85a46ecb6e00d73,random_conditioned,R2_C2,float64,0.3039469970419922,0.2967675482815162,0.31018182157740276,-0.0006483937119870498,0.0610307985776676,convex,-21.89042035725187,True
random_conditioned:e026603158c7af35,random_conditioned,R0_C0,float32,0.8045817668105957,0.7922846904741241,0.8217374161847046,0.002402544434352727,0.07664846486326508,convex,-22.025966238960713,True
random_conditioned:e026603158c7af35,random_conditioned,R0_C0,float64,1.2672861341199149,1.2363385234138147,1.3029422751670248,0.00286721333495632,-0.1870635700900653,concave,-24.8590847588033,True
random_conditioned:e026603158c7af35,random_conditioned,R0_C1,float32,0.08763079007562184,0.07998584487365462,0.09466005401922466,-0.0003194087479487101,0.07624265494443656,convex,-33.76387415832757,True
random_conditioned:e026603158c7af35,random_conditioned,R0_C1,float64,0.30064778717426555,0.29392876670129614,0.3083026724321013,0.00017201307964070933,0.048125947648009725,convex,-21.20626996364922,True
random_conditioned:e026603158c7af35,random_conditioned,R0_C2,float32,0.1111324319528584,0.10351017387424094,0.11720637288092309,-0.0006346131510679143,0.09011626953205627,convex,-53.473805082238286,True
random_conditioned:e026603158c7af35,random_conditioned,R0_C2,float64,0.34880751462477533,0.34037081468754715,0.3566140699633994,-0.0001711540576161963,0.04987973268481298,convex,-24.230913103753764,True
random_conditioned:e026603158c7af35,random_conditioned,R1_C1,float32,0.05980890264153892,0.052788364661319614,0.06745324672816484,0.0003799803404987978,0.07023875243621161,convex,-38.47112671192344,True
random_conditioned:e026603158c7af35,random_conditioned,R1_C1,float64,0.2453382449992322,0.2367318718068134,0.2520719100589142,-0.0006567228935170366,0.024231196228994563,convex,-19.62731109192329,True
random_conditioned:e026603158c7af35,random_conditioned,R2_C2,float32,0.08690968439964217,0.07940366184026708,0.09426172536116269,8.780902339848573e-05,0.08716245755630904,convex,-57.75405879720095,True
random_conditioned:e026603158c7af35,random_conditioned,R2_C2,float64,0.2922328052828766,0.28568575808216207,0.2987575593654031,7.628264834574905e-05,0.0739507303862772,convex,-32.89541989706044,True
random_conditioned:ede4f08ad80ec7c0,random_conditioned,R0_C0,float32,0.7406364458747575,0.712465168273803,0.771921943396375,0.0015910942086474478,-0.24294207681955424,concave,-21.078319267249988,True
random_conditioned:ede4f08ad80ec7c0,random_conditioned,R0_C0,float64,1.6079480254626204,1.561402204985359,1.6533368324180489,0.0005557853495583576,-0.05300637143983016,concave,-4.773312158299703,True
random_conditioned:ede4f08ad80ec7c0,random_conditioned,R0_C1,float32,0.31656042505999493,0.30941946715435614,0.3256165281252374,0.0005938339200250997,0.03436050865568135,convex,-23.643578821067592,True
random_conditioned:ede4f08ad80ec7c0,random_conditioned,R0_C1,float64,0.3154677453604301,0.3085861421796058,0.32321808491462956,0.0002368476165334754,0.03153025189082596,convex,-28.96475995657069,True
random_conditioned:ede4f08ad80ec7c0,random_conditioned,R0_C2,float32,0.37934012744195406,0.373024820082448,0.3879734032771428,0.0011122961743847415,0.027755666818034458,convex,-20.86886405828072,True
random_conditioned:ede4f08ad80ec7c0,random_conditioned,R0_C2,float64,0.3781329648528984,0.37265168850822283,0.38493002413134386,0.0007037393848930984,0.03070141351829449,convex,-18.46731582262457,True
random_conditioned:ede4f08ad80ec7c0,random_conditioned,R1_C1,float32,0.23920610478375182,0.23083000873392667,0.24499183350259304,-0.0007555094336018919,0.013023607567797905,convex,-15.595249423195611,True
random_conditioned:ede4f08ad80ec7c0,random_conditioned,R1_C1,float64,0.22905032618232762,0.22160101482828462,0.2365023133048661,-0.0004228223557750377,0.015534269032368523,convex,-25.429850149170164,True
random_conditioned:ede4f08ad80ec7c0,random_conditioned,R2_C2,float32,0.3179141656377625,0.3103455881848875,0.3242333429885504,-0.00030866380112437586,0.04102429573417868,convex,-21.794863141575405,True
random_conditioned:ede4f08ad80ec7c0,random_conditioned,R2_C2,float64,0.30102484473124946,0.29493863440957735,0.307331028157891,0.0001337470619053871,0.0514275011909439,convex,-20.61572493786612,True
random_conditioned:f13d30e42b69e288,random_conditioned,R0_C0,float32,1.4397288806655466,1.3961566171299176,1.4861664741120066,0.0007947617380603678,-0.05924295190574727,concave,-5.654573115872786,True
random_conditioned:f13d30e42b69e288,random_conditioned,R0_C0,float64,1.466825906848757,1.4289278169701531,1.5121938922677296,0.003880791912820536,-0.05638320221717707,concave,-4.275772950492275,True
random_conditioned:f13d30e42b69e288,random_conditioned,R0_C1,float32,0.4414333010189884,0.4317315179483167,0.4483771500248396,-0.001068683655767455,0.008002444079107343,convex,-0.8802713369437214,True
random_conditioned:f13d30e42b69e288,random_conditioned,R0_C1,float64,0.44494384069369836,0.43816313218059716,0.4533714844715673,0.0006665835419700783,0.0126821859764346,convex,-8.144058725521901,True
random_conditioned:f13d30e42b69e288,random_conditioned,R0_C2,float32,0.476710961536562,0.4689287754030337,0.48473101638704225,4.170869840047775e-05,-0.004344926769598799,concave,1.3534484990313018,False
random_conditioned:f13d30e42b69e288,random_conditioned,R0_C2,float64,0.4759207240395186,0.4683537769567079,0.4858017502792598,0.001321735546529923,0.006621642145004627,convex,-0.7724203646785242,True
random_conditioned:f13d30e42b69e288,random_conditioned,R1_C1,float32,0.3352292200633336,0.32644195107279395,0.3416359363299523,-0.0009233617559133989,0.03328362226616148,convex,-23.294853174518295,True
random_conditioned:f13d30e42b69e288,random_conditioned,R1_C1,float64,0.3418824659051926,0.3341509708162252,0.34838144776361873,-0.0006351233792342703,0.03426397458768212,convex,-27.642881334586917,True
random_conditioned:f13d30e42b69e288,random_conditioned,R2_C2,float32,0.35782185817196355,0.34954955972153007,0.3653786343166243,-0.0005206518204229349,0.030410194258640763,convex,-22.024212916475392,True
random_conditioned:f13d30e42b69e288,random_conditioned,R2_C2,float64,0.3612477979318807,0.3539913852523266,0.3688624892167282,0.0003489386658912519,0.03100521265947418,convex,-28.30778423216877,True
row_diagonal_dominant_random:03e59f7215597618,row_diagonal_dominant_random,R0_C0,float32,0.5753766287609495,0.5718129395612725,0.5789698342493321,0.00012411138735990423,-0.0028190478307359157,concave,-2.5190111196438494,True
row_diagonal_dominant_random:03e59f7215597618,row_diagonal_dominant_random,R0_C0,float64,0.5782317114617344,0.575241431643714,0.5833496234298658,0.0009188654907423821,-0.013512161102633348,concave,-4.792771422078502,True
row_diagonal_dominant_random:03e59f7215597618,row_diagonal_dominant_random,R0_C1,float32,0.5753766287609495,0.5718129395612725,0.5789698342493321,0.00012411138735990423,-0.0028190478307359157,concave,-2.5190111196438494,True
row_diagonal_dominant_random:03e59f7215597618,row_diagonal_dominant_random,R0_C1,float64,0.5782317114617344,0.575241431643714,0.5833496234298658,0.0009188654907423821,-0.013512161102633348,concave,-4.792771422078502,True
row_diagonal_dominant_random:03e59f7215597618,row_diagonal_dominant_random,R0_C2,float32,0.5753766287609495,0.5718129395612725,0.5789698342493321,0.00012411138735990423,-0.0028190478307359157,concave,-2.5190111196438494,True
row_diagonal_dominant_random:03e59f7215597618,row_diagonal_dominant_random,R0_C2,float64,0.5782317114617344,0.575241431643714,0.5833496234298658,0.0009188654907423821,-0.013512161102633348,concave,-4.792771422078502,True
row_diagonal_dominant_random:03e59f7215597618,row_diagonal_dominant_random,R1_C1,float32,0.5970936882775117,0.5941802385220013,0.6020608286891437,0.0008525124584377597,-0.02165420431215717,concave,-13.07899569346776,True
row_diagonal_dominant_random:03e59f7215597618,row_diagonal_dominant_random,R1_C1,float64,0.5999626753526428,0.5964604635937634,0.6037593361359844,0.00016254492332101744,-0.013247578650751088,concave,-9.289411547887426,True
row_diagonal_dominant_random:03e59f7215597618,row_diagonal_dominant_random,R2_C2,float32,0.5928168998411125,0.5879680449813152,0.5961348533172945,-0.0007716667705065516,-0.01726111342495804,concave,-8.588077537399627,True
row_diagonal_dominant_random:03e59f7215597618,row_diagonal_dominant_random,R2_C2,float64,0.594833819085778,0.5905199162836685,0.599392201572213,0.0001744485448968991,-0.014650728523621648,concave,-9.328825596279998,True
row_diagonal_dominant_random:2976d44433ad1387,row_diagonal_dominant_random,R0_C0,float32,0.5269395217225946,0.5237631476733182,0.5310477303952311,0.00045746886975994716,0.019503569729488676,convex,-10.926332971511883,True
row_diagonal_dominant_random:2976d44433ad1387,row_diagonal_dominant_random,R0_C0,float64,0.5739464386968591,0.57017171562106,0.5780518419063131,-4.101355790953054e-05,-0.0015173183929814986,concave,1.9144766104430886,False
row_diagonal_dominant_random:2976d44433ad1387,row_diagonal_dominant_random,R0_C1,float32,0.5269395217225946,0.5237631476733182,0.5310477303952311,0.00045746886975994716,0.019503569729488676,convex,-10.926332971511883,True
row_diagonal_dominant_random:2976d44433ad1387,row_diagonal_dominant_random,R0_C1,float64,0.5739464386968591,0.57017171562106,0.5780518419063131,-4.101355790953054e-05,-0.0015173183929814986,concave,1.9144766104430886,False
row_diagonal_dominant_random:2976d44433ad1387,row_diagonal_dominant_random,R0_C2,float32,0.5269395217225946,0.5237631476733182,0.5310477303952311,0.00045746886975994716,0.019503569729488676,convex,-10.926332971511883,True
row_diagonal_dominant_random:2976d44433ad1387,row_diagonal_dominant_random,R0_C2,float64,0.5739464386968591,0.57017171562106,0.5780518419063131,-4.101355790953054e-05,-0.0015173183929814986,concave,1.9144766104430886,False
row_diagonal_dominant_random:2976d44433ad1387,row_diagonal_dominant_random,R1_C1,float32,0.6329346837849592,0.6259331699617172,0.6377838524777395,-0.0008532170497265179,-0.030583459229624663,concave,-18.634001974590944,True
row_diagonal_dominant_random:2976d44433ad1387,row_diagonal_dominant_random,R1_C1,float64,0.6317201972727097,0.6270428718363774,0.6367565373871207,0.00018384516915959104,-0.019982213795094315,concave,-23.735636844592918,True
row_diagonal_dominant_random:2976d44433ad1387,row_diagonal_dominant_random,R2_C2,float32,0.6217297754398963,0.6159087572841172,0.6270877712247958,-0.00018598253107371399,-0.027745327243922657,concave,-17.2210193451004,True
row_diagonal_dominant_random:2976d44433ad1387,row_diagonal_dominant_random,R2_C2,float64,0.6200273755773932,0.6145894049244368,0.6242029169606969,-0.0005634319974233692,-0.013805420557345507,concave,-14.113215784204286,True
row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,R0_C0,float32,0.47565063371415356,0.47195547660956017,0.4797511594512513,0.00013179355642856105,0.02728957655162544,convex,-9.10515539839163,True
row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,R0_C0,float64,0.5520828444313465,0.5476964340406493,0.5555743112774701,-0.0004540766624843151,0.0003032737768185802,convex,1.995723785471597,False
row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,R0_C1,float32,0.47565063371415356,0.47195547660956017,0.4797511594512513,0.00013179355642856105,0.02728957655162544,convex,-9.10515539839163,True
row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,R0_C1,float64,0.5520828444313465,0.5476964340406493,0.5555743112774701,-0.0004540766624843151,0.0003032737768185802,convex,1.995723785471597,False
row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,R0_C2,float32,0.47565063371415356,0.47195547660956017,0.4797511594512513,0.00013179355642856105,0.02728957655162544,convex,-9.10515539839163,True
row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,R0_C2,float64,0.5520828444313465,0.5476964340406493,0.5555743112774701,-0.0004540766624843151,0.0003032737768185802,convex,1.995723785471597,False
row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,R1_C1,float32,0.661361299207134,0.6566236634366382,0.6661713400909643,1.273152230718555e-05,-0.04465788827603873,concave,-24.63308264195952,True
row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,R1_C1,float64,0.6578829398168331,0.6543139062768929,0.6630040158169994,0.0005678259673430608,-0.026882200057206783,concave,-20.87977127798635,True
row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,R2_C2,float32,0.6483471624705195,0.6442264128424928,0.6541935787650452,0.0006150095032350089,-0.037922796729688936,concave,-21.43943099544927,True
row_diagonal_dominant_random:3cf57fa76b9a551c,row_diagonal_dominant_random,R2_C2,float64,0.6462066871714444,0.6415158022776383,0.651111719817919,0.000174827039440828,-0.022768196667013515,concave,-16.806089992991986,True
row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,R0_C0,float32,0.4620835918330584,0.458407426408766,0.46608931160968264,0.00011613860674947185,0.009371788504056547,convex,1.0939006158354232,False
row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,R0_C0,float64,0.5444843167049135,0.5407020036020517,0.5482376172224772,-0.0002474046265242835,-0.006587098273943553,concave,0.1877530772725322,False
row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,R0_C1,float32,0.4620835918330584,0.458407426408766,0.46608931160968264,0.00011613860674947185,0.009371788504056547,convex,1.0939006158354232,False
row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,R0_C1,float64,0.5444843167049135,0.5407020036020517,0.5482376172224772,-0.0002474046265242835,-0.006587098273943553,concave,0.1877530772725322,False
row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,R0_C2,float32,0.4620835918330584,0.458407426408766,0.46608931160968264,0.00011613860674947185,0.009371788504056547,convex,1.0939006158354232,False
row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,R0_C2,float64,0.5444843167049135,0.5407020036020517,0.5482376172224772,-0.0002474046265242835,-0.006587098273943553,concave,0.1877530772725322,False
row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,R1_C1,float32,0.6767924536997965,0.6726376055699965,0.6819507235185448,0.00035881142645155517,-0.04283114381546653,concave,-18.40971667518066,True
row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,R1_C1,float64,0.6680798666225893,0.6638637895763453,0.6726424483174316,0.00025210242180251363,-0.02638501618614494,concave,-11.927841386022024,True
row_diagonal_dominant_random:4cbd4f5958f010f8,row_diagonal_dominant_random,R2_C2,float32,0.6548406370816008,0.6494606813015522,0.6598694908095643,1.4417293424662248e-05,-0.0347222209778497,concave,-15.154813169039727,True
